trial,epoch_trial,reaction_times,accuracy,p_optimal,reward_code,subj_id,lambda_val
171,1.0,0.275,False,0.65,0,787,10.0
172,2.0,0.7070000000000001,False,0.65,0,787,10.0
173,3.0,0.301,True,0.65,0,787,10.0
174,4.0,0.275,True,0.65,0,787,10.0
175,5.0,0.25,True,0.65,0,787,10.0
176,6.0,0.25,True,0.65,0,787,10.0
177,7.0,0.279,True,0.65,0,787,10.0
178,8.0,0.298,True,0.65,0,787,10.0
179,9.0,0.25,True,0.65,0,787,10.0
180,10.0,0.25,True,0.65,0,787,10.0
181,11.0,0.25,True,0.65,0,787,10.0
182,0.0,0.25,False,0.65,0,787,10.0
183,1.0,0.25,False,0.65,0,787,10.0
184,2.0,0.269,False,0.65,0,787,10.0
185,3.0,0.391,False,0.65,0,787,10.0
186,4.0,0.299,True,0.65,0,787,10.0
187,5.0,0.25,False,0.65,0,787,10.0
188,6.0,0.287,True,0.65,0,787,10.0
189,7.0,0.353,True,0.65,0,787,10.0
190,8.0,0.28300000000000003,True,0.65,0,787,10.0
191,9.0,0.28300000000000003,True,0.65,0,787,10.0
192,0.0,0.271,False,0.65,0,787,10.0
193,1.0,0.25,True,0.65,0,787,10.0
194,2.0,0.28300000000000003,False,0.65,0,787,10.0
195,3.0,0.275,False,0.65,0,787,10.0
196,4.0,0.25,True,0.65,0,787,10.0
197,5.0,0.281,False,0.65,0,787,10.0
198,6.0,0.253,True,0.65,0,787,10.0
199,7.0,0.25,True,0.65,0,787,10.0
200,8.0,0.25,True,0.65,0,787,10.0
201,9.0,0.25,True,0.65,0,787,10.0
202,10.0,0.25,True,0.65,0,787,10.0
203,0.0,0.25,False,0.65,0,787,10.0
204,1.0,0.25,False,0.65,0,787,10.0
205,2.0,0.26,False,0.65,0,787,10.0
206,3.0,0.269,False,0.65,0,787,10.0
207,4.0,0.351,True,0.65,0,787,10.0
208,5.0,0.297,True,0.65,0,787,10.0
209,6.0,0.281,True,0.65,0,787,10.0
210,7.0,0.25,False,0.65,0,787,10.0
211,8.0,0.293,True,0.65,0,787,10.0
212,9.0,0.25,False,0.65,0,787,10.0
213,0.0,0.275,False,0.65,0,787,10.0
214,1.0,0.25,True,0.65,0,787,10.0
215,2.0,0.281,False,0.65,0,787,10.0
216,3.0,0.25,True,0.65,0,787,10.0
217,4.0,0.315,False,0.65,0,787,10.0
218,5.0,0.28300000000000003,False,0.65,0,787,10.0
219,6.0,0.333,False,0.65,0,787,10.0
220,0.0,0.281,True,0.65,0,787,10.0
221,1.0,0.313,True,0.65,0,787,10.0
222,2.0,0.25,False,0.65,0,787,10.0
223,3.0,0.429,True,0.65,0,787,10.0
224,4.0,0.369,True,0.65,0,787,10.0
225,5.0,0.25,False,0.65,0,787,10.0
226,0.0,0.327,False,0.65,0,787,10.0
227,1.0,0.291,False,0.65,0,787,10.0
228,2.0,0.25,True,0.65,0,787,10.0
229,3.0,0.25,True,0.65,0,787,10.0
230,0.0,0.25,False,0.65,0,787,10.0
231,1.0,0.25,False,0.65,0,787,10.0
232,2.0,0.41700000000000004,True,0.65,0,787,10.0
233,3.0,0.265,False,0.65,0,787,10.0
234,4.0,0.25,False,0.65,0,787,10.0
235,5.0,0.28500000000000003,False,0.65,0,787,10.0
236,6.0,0.25,False,0.65,0,787,10.0
237,0.0,0.303,False,0.65,0,787,10.0
238,1.0,0.26,True,0.65,0,787,10.0
239,2.0,0.269,True,0.65,0,787,10.0
240,3.0,0.314,True,0.65,0,787,10.0
241,4.0,0.25,True,0.65,0,787,10.0
242,5.0,0.28200000000000003,True,0.65,0,787,10.0
243,0.0,0.25,False,0.65,0,787,10.0
244,1.0,0.25,False,0.65,0,787,10.0
245,2.0,0.276,False,0.65,0,787,10.0
246,3.0,0.25,False,0.65,0,787,10.0
247,4.0,0.303,True,0.65,0,787,10.0
248,5.0,0.262,False,0.65,0,787,10.0
249,6.0,0.269,False,0.65,0,787,10.0
250,7.0,0.25,False,0.65,0,787,10.0
251,8.0,0.279,False,0.65,0,787,10.0
252,9.0,0.329,False,0.65,0,787,10.0
253,0.0,0.297,False,0.65,0,787,10.0
254,1.0,0.297,False,0.65,0,787,10.0
255,2.0,0.25,True,0.65,0,787,10.0
256,3.0,0.275,False,0.65,0,787,10.0
257,4.0,0.25,True,0.65,0,787,10.0
258,5.0,0.25,True,0.65,0,787,10.0
259,6.0,0.25,True,0.65,0,787,10.0
260,0.0,0.276,False,0.65,0,787,10.0
261,1.0,0.34299999999999997,False,0.65,0,787,10.0
262,2.0,0.25,False,0.65,0,787,10.0
263,3.0,0.281,True,0.65,0,787,10.0
264,4.0,0.291,False,0.65,0,787,10.0
265,0.0,0.25,True,0.65,0,787,10.0
266,1.0,0.291,True,0.65,0,787,10.0
267,2.0,0.25,True,0.65,0,787,10.0
268,3.0,0.25,True,0.65,0,787,10.0
269,4.0,0.259,True,0.65,0,787,10.0
270,5.0,0.289,False,0.65,0,787,10.0
271,6.0,0.277,False,0.65,0,787,10.0
272,7.0,0.337,False,0.65,0,787,10.0
273,8.0,0.25,True,0.65,0,787,10.0
274,0.0,0.255,False,0.65,0,787,10.0
275,1.0,0.271,False,0.65,0,787,10.0
276,2.0,0.287,True,0.65,0,787,10.0
277,3.0,0.307,True,0.65,0,787,10.0
278,4.0,0.331,True,0.65,0,787,10.0
279,5.0,0.297,True,0.65,0,787,10.0
280,6.0,0.269,True,0.65,0,787,10.0
281,7.0,0.301,True,0.65,0,787,10.0
282,8.0,0.297,True,0.65,0,787,10.0
283,9.0,0.273,True,0.65,0,787,10.0
284,10.0,0.347,True,0.65,0,787,10.0
285,11.0,0.25,False,0.65,0,787,10.0
286,12.0,0.325,True,0.65,0,787,10.0
287,13.0,0.25,False,0.65,0,787,10.0
288,0.0,0.299,False,0.65,0,787,10.0
289,1.0,0.28300000000000003,False,0.65,0,787,10.0
290,2.0,0.25,True,0.65,0,787,10.0
291,3.0,0.25,True,0.65,0,787,10.0
292,4.0,0.34299999999999997,True,0.65,0,787,10.0
293,5.0,0.263,True,0.65,0,787,10.0
294,6.0,0.277,True,0.65,0,787,10.0
295,7.0,0.265,True,0.65,0,787,10.0
296,8.0,0.25,True,0.65,0,787,10.0
297,9.0,0.278,True,0.65,0,787,10.0
298,10.0,0.253,True,0.65,0,787,10.0
299,11.0,0.261,True,0.65,0,787,10.0
300,12.0,0.25,True,0.65,0,787,10.0
301,13.0,0.269,True,0.65,0,787,10.0
302,14.0,0.25,True,0.65,0,787,10.0
303,15.0,0.25,True,0.65,0,787,10.0
304,16.0,0.25,True,0.65,0,787,10.0
305,17.0,0.25,True,0.65,0,787,10.0
306,18.0,0.272,True,0.65,0,787,10.0
307,19.0,0.29,True,0.65,0,787,10.0
308,0.0,0.25,False,0.65,0,787,10.0
309,1.0,0.25,False,0.65,0,787,10.0
310,2.0,0.262,False,0.65,0,787,10.0
311,3.0,0.25,False,0.65,0,787,10.0
312,4.0,0.25,False,0.65,0,787,10.0
313,5.0,0.25,False,0.65,0,787,10.0
314,6.0,0.453,False,0.65,0,787,10.0
315,7.0,0.317,True,0.65,0,787,10.0
316,0.0,0.274,True,0.65,0,787,10.0
317,1.0,0.25,True,0.65,0,787,10.0
318,2.0,0.25,True,0.65,0,787,10.0
319,3.0,0.25,True,0.65,0,787,10.0
320,4.0,0.25,True,0.65,0,787,10.0
321,5.0,0.25,True,0.65,0,787,10.0
322,6.0,0.3,True,0.65,0,787,10.0
323,7.0,0.25,True,0.65,0,787,10.0
324,8.0,0.305,False,0.65,0,787,10.0
325,9.0,0.311,False,0.65,0,787,10.0
326,10.0,0.317,False,0.65,0,787,10.0
327,11.0,0.28300000000000003,False,0.65,0,787,10.0
328,12.0,0.25,True,0.65,0,787,10.0
329,13.0,0.257,True,0.65,0,787,10.0
330,14.0,0.25,True,0.65,0,787,10.0
331,0.0,0.25,False,0.65,0,787,10.0
332,1.0,0.28300000000000003,True,0.65,0,787,10.0
333,2.0,0.303,True,0.65,0,787,10.0
334,3.0,0.263,False,0.65,0,787,10.0
335,4.0,0.25,False,0.65,0,787,10.0
336,5.0,0.256,False,0.65,0,787,10.0
337,6.0,0.289,False,0.65,0,787,10.0
338,7.0,0.253,False,0.65,0,787,10.0
339,8.0,0.28400000000000003,False,0.65,0,787,10.0
340,0.0,0.25,True,0.65,0,787,10.0
341,1.0,0.293,False,0.65,0,787,10.0
342,2.0,0.392,True,0.65,0,787,10.0
343,3.0,0.259,True,0.65,0,787,10.0
344,4.0,0.25,True,0.65,0,787,10.0
345,5.0,0.25,True,0.65,0,787,10.0
346,0.0,0.264,False,0.65,0,787,10.0
347,1.0,0.301,True,0.65,0,787,10.0
348,2.0,0.281,True,0.65,0,787,10.0
349,3.0,0.295,True,0.65,0,787,10.0
350,4.0,0.351,True,0.65,0,787,10.0
351,5.0,0.28500000000000003,True,0.65,0,787,10.0
352,6.0,0.277,True,0.65,0,787,10.0
353,7.0,0.331,True,0.65,0,787,10.0
354,8.0,0.307,True,0.65,0,787,10.0
355,0.0,0.25,True,0.65,0,787,10.0
356,1.0,0.25,True,0.65,0,787,10.0
357,2.0,0.25,True,0.65,0,787,10.0
358,3.0,0.258,True,0.65,0,787,10.0
359,4.0,0.321,True,0.65,0,787,10.0
360,5.0,0.25,True,0.65,0,787,10.0
361,6.0,0.256,True,0.65,0,787,10.0
362,7.0,0.3,True,0.65,0,787,10.0
363,8.0,0.25,True,0.65,0,787,10.0
364,9.0,0.25,True,0.65,0,787,10.0
365,10.0,0.25,True,0.65,0,787,10.0
366,11.0,0.27,True,0.65,0,787,10.0
367,12.0,0.275,True,0.65,0,787,10.0
368,13.0,0.27,True,0.65,0,787,10.0
369,14.0,0.25,True,0.65,0,787,10.0
370,15.0,0.292,True,0.65,0,787,10.0
371,16.0,0.258,True,0.65,0,787,10.0
372,17.0,0.25,True,0.65,0,787,10.0
373,18.0,0.25,True,0.65,0,787,10.0
374,19.0,0.313,True,0.65,0,787,10.0
375,0.0,0.25,False,0.65,0,787,10.0
376,1.0,0.291,False,0.65,0,787,10.0
377,2.0,0.25,False,0.65,0,787,10.0
378,3.0,0.321,True,0.65,0,787,10.0
379,4.0,0.289,True,0.65,0,787,10.0
380,5.0,0.28400000000000003,False,0.65,0,787,10.0
381,6.0,0.25,False,0.65,0,787,10.0
382,7.0,0.353,True,0.65,0,787,10.0
383,8.0,0.25,False,0.65,0,787,10.0
384,9.0,0.297,False,0.65,0,787,10.0
385,10.0,0.25,False,0.65,0,787,10.0
386,11.0,0.275,False,0.65,0,787,10.0
387,12.0,0.272,False,0.65,0,787,10.0
388,13.0,0.308,False,0.65,0,787,10.0
389,14.0,0.25,False,0.65,0,787,10.0
390,15.0,0.274,False,0.65,0,787,10.0
391,16.0,0.25,False,0.65,0,787,10.0
392,17.0,0.279,True,0.65,0,787,10.0
393,18.0,0.25,False,0.65,0,787,10.0
394,19.0,0.305,True,0.65,0,787,10.0
395,20.0,0.25,False,0.65,0,787,10.0
396,21.0,0.28500000000000003,True,0.65,0,787,10.0
397,22.0,0.25,False,0.65,0,787,10.0
398,23.0,0.25,False,0.65,0,787,10.0
399,24.0,0.25,False,0.65,0,787,10.0
0,0.0,0.34299999999999997,False,0.65,0,788,10.0
1,1.0,0.25,False,0.65,0,788,10.0
2,2.0,0.276,False,0.65,0,788,10.0
3,3.0,0.25,False,0.65,0,788,10.0
4,0.0,0.25,True,0.65,0,788,10.0
5,1.0,0.258,True,0.65,0,788,10.0
6,2.0,0.25,True,0.65,0,788,10.0
7,3.0,0.276,True,0.65,0,788,10.0
8,4.0,0.329,True,0.65,0,788,10.0
9,5.0,0.267,True,0.65,0,788,10.0
10,6.0,0.305,False,0.65,0,788,10.0
11,7.0,0.311,False,0.65,0,788,10.0
12,8.0,0.271,False,0.65,0,788,10.0
13,0.0,0.25,False,0.65,0,788,10.0
14,1.0,0.25,False,0.65,0,788,10.0
15,2.0,0.315,True,0.65,0,788,10.0
16,3.0,0.289,True,0.65,0,788,10.0
17,4.0,0.371,True,0.65,0,788,10.0
18,5.0,0.345,True,0.65,0,788,10.0
19,6.0,0.25,False,0.65,0,788,10.0
20,7.0,0.275,True,0.65,0,788,10.0
21,8.0,0.357,False,0.65,0,788,10.0
22,9.0,0.278,False,0.65,0,788,10.0
23,0.0,0.28200000000000003,True,0.65,0,788,10.0
24,1.0,0.269,True,0.65,0,788,10.0
25,2.0,0.25,True,0.65,0,788,10.0
26,3.0,0.25,True,0.65,0,788,10.0
27,4.0,0.25,True,0.65,0,788,10.0
28,5.0,0.313,False,0.65,0,788,10.0
29,6.0,0.257,True,0.65,0,788,10.0
30,7.0,0.25,True,0.65,0,788,10.0
31,0.0,0.281,False,0.65,0,788,10.0
32,1.0,0.287,False,0.65,0,788,10.0
33,2.0,0.41300000000000003,False,0.65,0,788,10.0
34,3.0,0.5740000000000001,False,0.65,0,788,10.0
35,4.0,0.325,True,0.65,0,788,10.0
36,5.0,0.299,True,0.65,0,788,10.0
37,6.0,0.321,True,0.65,0,788,10.0
38,7.0,0.25,False,0.65,0,788,10.0
39,0.0,0.25,True,0.65,0,788,10.0
40,1.0,0.291,False,0.65,0,788,10.0
41,2.0,0.34299999999999997,False,0.65,0,788,10.0
42,3.0,0.25,True,0.65,0,788,10.0
43,4.0,0.281,True,0.65,0,788,10.0
44,5.0,0.263,True,0.65,0,788,10.0
45,6.0,0.298,True,0.65,0,788,10.0
46,7.0,0.25,True,0.65,0,788,10.0
47,8.0,0.281,True,0.65,0,788,10.0
48,9.0,0.25,True,0.65,0,788,10.0
49,10.0,0.305,False,0.65,0,788,10.0
50,0.0,0.25,False,0.65,0,788,10.0
51,1.0,0.25,False,0.65,0,788,10.0
52,2.0,0.258,False,0.65,0,788,10.0
53,3.0,0.291,True,0.65,0,788,10.0
54,4.0,0.25,False,0.65,0,788,10.0
55,5.0,0.295,True,0.65,0,788,10.0
56,6.0,0.293,True,0.65,0,788,10.0
57,7.0,0.295,True,0.65,0,788,10.0
58,8.0,0.301,True,0.65,0,788,10.0
59,0.0,0.25,True,0.65,0,788,10.0
60,1.0,0.297,False,0.65,0,788,10.0
61,2.0,0.337,False,0.65,0,788,10.0
62,3.0,0.325,False,0.65,0,788,10.0
63,4.0,0.251,True,0.65,0,788,10.0
64,5.0,0.25,True,0.65,0,788,10.0
65,6.0,0.277,True,0.65,0,788,10.0
66,7.0,0.267,True,0.65,0,788,10.0
67,8.0,0.266,True,0.65,0,788,10.0
68,9.0,0.25,True,0.65,0,788,10.0
69,10.0,0.25,True,0.65,0,788,10.0
70,0.0,0.351,True,0.65,0,788,10.0
71,1.0,0.25,False,0.65,0,788,10.0
72,2.0,0.267,False,0.65,0,788,10.0
73,3.0,0.289,True,0.65,0,788,10.0
74,4.0,0.259,False,0.65,0,788,10.0
75,5.0,0.25,False,0.65,0,788,10.0
76,6.0,0.255,False,0.65,0,788,10.0
77,7.0,0.25,False,0.65,0,788,10.0
78,0.0,0.25,True,0.65,0,788,10.0
79,1.0,0.25,True,0.65,0,788,10.0
80,2.0,0.25,True,0.65,0,788,10.0
81,3.0,0.25,True,0.65,0,788,10.0
82,4.0,0.25,True,0.65,0,788,10.0
83,5.0,0.25,True,0.65,0,788,10.0
84,6.0,0.34099999999999997,False,0.65,0,788,10.0
85,7.0,0.267,True,0.65,0,788,10.0
86,8.0,0.309,True,0.65,0,788,10.0
87,9.0,0.324,True,0.65,0,788,10.0
88,10.0,0.278,True,0.65,0,788,10.0
89,11.0,0.25,True,0.65,0,788,10.0
90,12.0,0.273,True,0.65,0,788,10.0
91,13.0,0.261,True,0.65,0,788,10.0
92,14.0,0.25,True,0.65,0,788,10.0
93,15.0,0.26,True,0.65,0,788,10.0
94,16.0,0.271,True,0.65,0,788,10.0
95,17.0,0.265,True,0.65,0,788,10.0
96,0.0,0.25,False,0.65,0,788,10.0
97,1.0,0.25,False,0.65,0,788,10.0
98,2.0,0.25,False,0.65,0,788,10.0
99,3.0,0.28600000000000003,False,0.65,0,788,10.0
100,4.0,0.314,False,0.65,0,788,10.0
101,5.0,0.25,False,0.65,0,788,10.0
102,6.0,0.25,False,0.65,0,788,10.0
103,7.0,0.25,False,0.65,0,788,10.0
104,8.0,0.25,False,0.65,0,788,10.0
105,9.0,0.25,False,0.65,0,788,10.0
106,10.0,0.257,False,0.65,0,788,10.0
107,11.0,0.254,False,0.65,0,788,10.0
108,0.0,0.256,True,0.65,0,788,10.0
109,1.0,0.289,False,0.65,0,788,10.0
110,2.0,0.279,True,0.65,0,788,10.0
111,3.0,0.289,False,0.65,0,788,10.0
112,4.0,0.305,False,0.65,0,788,10.0
113,5.0,0.391,False,0.65,0,788,10.0
114,6.0,0.25,True,0.65,0,788,10.0
115,7.0,0.301,False,0.65,0,788,10.0
116,8.0,0.355,False,0.65,0,788,10.0
117,0.0,0.25,False,0.65,0,788,10.0
118,1.0,0.291,True,0.65,0,788,10.0
119,2.0,0.25,False,0.65,0,788,10.0
120,3.0,0.275,True,0.65,0,788,10.0
121,4.0,0.25,False,0.65,0,788,10.0
122,5.0,0.25,False,0.65,0,788,10.0
123,6.0,0.329,True,0.65,0,788,10.0
124,7.0,0.25,False,0.65,0,788,10.0
125,8.0,0.25,False,0.65,0,788,10.0
126,9.0,0.267,False,0.65,0,788,10.0
127,0.0,0.297,True,0.65,0,788,10.0
128,1.0,0.294,True,0.65,0,788,10.0
129,2.0,0.291,False,0.65,0,788,10.0
130,3.0,0.321,False,0.65,0,788,10.0
131,0.0,0.299,True,0.65,0,788,10.0
132,1.0,0.275,True,0.65,0,788,10.0
133,2.0,0.281,True,0.65,0,788,10.0
134,3.0,0.277,True,0.65,0,788,10.0
135,4.0,0.25,False,0.65,0,788,10.0
136,5.0,0.25,False,0.65,0,788,10.0
137,6.0,0.25,False,0.65,0,788,10.0
138,7.0,0.35,False,0.65,0,788,10.0
139,8.0,0.319,True,0.65,0,788,10.0
140,0.0,0.279,False,0.65,0,788,10.0
141,1.0,0.289,False,0.65,0,788,10.0
142,2.0,0.301,False,0.65,0,788,10.0
143,3.0,0.271,False,0.65,0,788,10.0
144,4.0,0.315,False,0.65,0,788,10.0
145,5.0,0.25,True,0.65,0,788,10.0
146,0.0,0.25,False,0.65,0,788,10.0
147,1.0,0.25,False,0.65,0,788,10.0
148,2.0,0.292,False,0.65,0,788,10.0
149,3.0,0.311,True,0.65,0,788,10.0
150,4.0,0.33899999999999997,True,0.65,0,788,10.0
151,5.0,0.25,False,0.65,0,788,10.0
152,6.0,0.277,True,0.65,0,788,10.0
153,7.0,0.279,True,0.65,0,788,10.0
154,8.0,0.331,True,0.65,0,788,10.0
155,9.0,0.273,True,0.65,0,788,10.0
156,0.0,0.297,False,0.65,0,788,10.0
157,1.0,0.349,False,0.65,0,788,10.0
158,2.0,0.25,True,0.65,0,788,10.0
159,3.0,0.349,True,0.65,0,788,10.0
160,4.0,0.293,False,0.65,0,788,10.0
161,5.0,0.325,False,0.65,0,788,10.0
162,6.0,0.25,True,0.65,0,788,10.0
163,0.0,0.262,False,0.65,0,788,10.0
164,1.0,0.25,False,0.65,0,788,10.0
165,2.0,0.25,False,0.65,0,788,10.0
166,3.0,0.33999999999999997,False,0.65,0,788,10.0
167,4.0,0.265,False,0.65,0,788,10.0
168,5.0,0.25,False,0.65,0,788,10.0
169,6.0,0.264,False,0.65,0,788,10.0
170,0.0,0.381,False,0.65,0,788,10.0
171,1.0,0.303,False,0.65,0,788,10.0
172,2.0,0.25,True,0.65,0,788,10.0
173,3.0,0.297,False,0.65,0,788,10.0
174,4.0,0.295,False,0.65,0,788,10.0
175,5.0,0.379,False,0.65,0,788,10.0
176,6.0,0.319,False,0.65,0,788,10.0
177,7.0,0.28300000000000003,False,0.65,0,788,10.0
178,8.0,0.25,True,0.65,0,788,10.0
179,9.0,0.307,False,0.65,0,788,10.0
180,10.0,0.311,False,0.65,0,788,10.0
181,11.0,0.565,False,0.65,0,788,10.0
182,12.0,0.5860000000000001,True,0.65,0,788,10.0
183,13.0,0.25,True,0.65,0,788,10.0
184,14.0,0.28500000000000003,True,0.65,0,788,10.0
185,15.0,0.253,True,0.65,0,788,10.0
186,0.0,0.287,False,0.65,0,788,10.0
187,1.0,0.264,False,0.65,0,788,10.0
188,2.0,0.291,False,0.65,0,788,10.0
189,3.0,0.25,False,0.65,0,788,10.0
190,4.0,0.25,False,0.65,0,788,10.0
191,5.0,0.288,False,0.65,0,788,10.0
192,6.0,0.25,False,0.65,0,788,10.0
193,0.0,0.25,True,0.65,0,788,10.0
194,1.0,0.25,True,0.65,0,788,10.0
195,2.0,0.25,True,0.65,0,788,10.0
196,3.0,0.26,True,0.65,0,788,10.0
197,4.0,0.25,True,0.65,0,788,10.0
198,5.0,0.25,True,0.65,0,788,10.0
199,6.0,0.25,True,0.65,0,788,10.0
200,7.0,0.269,True,0.65,0,788,10.0
201,8.0,0.251,True,0.65,0,788,10.0
202,9.0,0.288,True,0.65,0,788,10.0
203,10.0,0.25,True,0.65,0,788,10.0
204,11.0,0.263,True,0.65,0,788,10.0
205,12.0,0.25,True,0.65,0,788,10.0
206,13.0,0.25,True,0.65,0,788,10.0
207,14.0,0.294,True,0.65,0,788,10.0
208,15.0,0.25,True,0.65,0,788,10.0
209,0.0,0.25,False,0.65,0,788,10.0
210,1.0,0.278,False,0.65,0,788,10.0
211,2.0,0.319,True,0.65,0,788,10.0
212,3.0,0.25,False,0.65,0,788,10.0
213,4.0,0.297,True,0.65,0,788,10.0
214,5.0,0.28500000000000003,True,0.65,0,788,10.0
215,6.0,0.267,True,0.65,0,788,10.0
216,7.0,0.291,True,0.65,0,788,10.0
217,8.0,0.319,True,0.65,0,788,10.0
218,9.0,0.313,True,0.65,0,788,10.0
219,10.0,0.305,True,0.65,0,788,10.0
220,11.0,0.313,True,0.65,0,788,10.0
221,12.0,0.28300000000000003,True,0.65,0,788,10.0
222,13.0,0.25,False,0.65,0,788,10.0
223,0.0,0.25,True,0.65,0,788,10.0
224,1.0,0.25,True,0.65,0,788,10.0
225,2.0,0.25,True,0.65,0,788,10.0
226,3.0,0.28200000000000003,True,0.65,0,788,10.0
227,4.0,0.277,True,0.65,0,788,10.0
228,5.0,0.268,True,0.65,0,788,10.0
229,6.0,0.277,True,0.65,0,788,10.0
230,7.0,0.25,True,0.65,0,788,10.0
231,8.0,0.386,True,0.65,0,788,10.0
232,9.0,0.275,True,0.65,0,788,10.0
233,0.0,0.25,False,0.65,0,788,10.0
234,1.0,0.253,False,0.65,0,788,10.0
235,2.0,0.25,False,0.65,0,788,10.0
236,3.0,0.25,False,0.65,0,788,10.0
237,4.0,0.28200000000000003,False,0.65,0,788,10.0
238,5.0,0.28400000000000003,False,0.65,0,788,10.0
239,6.0,0.319,True,0.65,0,788,10.0
240,7.0,0.303,True,0.65,0,788,10.0
241,8.0,0.25,False,0.65,0,788,10.0
242,9.0,0.305,True,0.65,0,788,10.0
243,10.0,0.25,False,0.65,0,788,10.0
244,0.0,0.311,False,0.65,0,788,10.0
245,1.0,0.25,True,0.65,0,788,10.0
246,2.0,0.28500000000000003,False,0.65,0,788,10.0
247,3.0,0.299,False,0.65,0,788,10.0
248,4.0,0.297,False,0.65,0,788,10.0
249,5.0,0.321,False,0.65,0,788,10.0
250,6.0,0.291,False,0.65,0,788,10.0
251,7.0,0.357,False,0.65,0,788,10.0
252,8.0,0.25,True,0.65,0,788,10.0
253,9.0,0.257,True,0.65,0,788,10.0
254,0.0,0.301,True,0.65,0,788,10.0
255,1.0,0.28300000000000003,True,0.65,0,788,10.0
256,2.0,0.28500000000000003,True,0.65,0,788,10.0
257,3.0,0.25,False,0.65,0,788,10.0
258,4.0,0.293,True,0.65,0,788,10.0
259,5.0,0.5449999999999999,True,0.65,0,788,10.0
260,6.0,0.261,False,0.65,0,788,10.0
261,7.0,0.25,False,0.65,0,788,10.0
262,8.0,0.263,False,0.65,0,788,10.0
263,0.0,0.322,True,0.65,0,788,10.0
264,1.0,0.325,False,0.65,0,788,10.0
265,2.0,0.28300000000000003,False,0.65,0,788,10.0
266,3.0,0.271,False,0.65,0,788,10.0
267,4.0,0.317,False,0.65,0,788,10.0
268,5.0,0.301,False,0.65,0,788,10.0
269,6.0,0.321,False,0.65,0,788,10.0
270,7.0,0.289,False,0.65,0,788,10.0
271,8.0,0.333,False,0.65,0,788,10.0
272,0.0,0.25,False,0.65,0,788,10.0
273,1.0,0.385,False,0.65,0,788,10.0
274,2.0,0.28500000000000003,True,0.65,0,788,10.0
275,3.0,0.289,True,0.65,0,788,10.0
276,4.0,0.25,False,0.65,0,788,10.0
277,5.0,0.329,True,0.65,0,788,10.0
278,6.0,0.25,False,0.65,0,788,10.0
279,7.0,0.25,False,0.65,0,788,10.0
280,8.0,0.25,False,0.65,0,788,10.0
281,9.0,0.355,True,0.65,0,788,10.0
282,10.0,0.25,False,0.65,0,788,10.0
283,0.0,0.307,False,0.65,0,788,10.0
284,1.0,0.299,False,0.65,0,788,10.0
285,2.0,0.309,False,0.65,0,788,10.0
286,3.0,0.25,True,0.65,0,788,10.0
287,4.0,0.315,False,0.65,0,788,10.0
288,5.0,0.349,False,0.65,0,788,10.0
289,6.0,0.355,False,0.65,0,788,10.0
290,7.0,0.323,False,0.65,0,788,10.0
291,8.0,0.273,False,0.65,0,788,10.0
292,9.0,0.307,False,0.65,0,788,10.0
293,0.0,0.299,True,0.65,0,788,10.0
294,1.0,0.25,False,0.65,0,788,10.0
295,2.0,0.332,False,0.65,0,788,10.0
296,3.0,0.349,True,0.65,0,788,10.0
297,4.0,0.275,True,0.65,0,788,10.0
298,5.0,0.25,False,0.65,0,788,10.0
299,6.0,0.289,True,0.65,0,788,10.0
300,7.0,0.271,True,0.65,0,788,10.0
301,8.0,0.28300000000000003,True,0.65,0,788,10.0
302,9.0,0.25,False,0.65,0,788,10.0
303,10.0,0.281,True,0.65,0,788,10.0
304,11.0,0.25,False,0.65,0,788,10.0
305,0.0,0.315,False,0.65,0,788,10.0
306,1.0,0.355,False,0.65,0,788,10.0
307,2.0,0.25,True,0.65,0,788,10.0
308,3.0,0.347,False,0.65,0,788,10.0
309,4.0,0.345,False,0.65,0,788,10.0
310,5.0,0.329,False,0.65,0,788,10.0
311,6.0,0.511,False,0.65,0,788,10.0
312,7.0,0.266,True,0.65,0,788,10.0
313,8.0,0.263,True,0.65,0,788,10.0
314,9.0,0.25,True,0.65,0,788,10.0
315,10.0,0.277,True,0.65,0,788,10.0
316,11.0,0.264,True,0.65,0,788,10.0
317,12.0,0.302,True,0.65,0,788,10.0
318,13.0,0.265,True,0.65,0,788,10.0
319,0.0,0.28,False,0.65,0,788,10.0
320,1.0,0.25,False,0.65,0,788,10.0
321,2.0,0.25,False,0.65,0,788,10.0
322,3.0,0.25,False,0.65,0,788,10.0
323,4.0,0.28400000000000003,False,0.65,0,788,10.0
324,5.0,0.272,False,0.65,0,788,10.0
325,6.0,0.305,True,0.65,0,788,10.0
326,7.0,0.25,False,0.65,0,788,10.0
327,0.0,0.25,True,0.65,0,788,10.0
328,1.0,0.275,False,0.65,0,788,10.0
329,2.0,0.25,True,0.65,0,788,10.0
330,3.0,0.25,True,0.65,0,788,10.0
331,4.0,0.25,True,0.65,0,788,10.0
332,5.0,0.265,True,0.65,0,788,10.0
333,6.0,0.383,False,0.65,0,788,10.0
334,7.0,0.28500000000000003,False,0.65,0,788,10.0
335,0.0,0.309,True,0.65,0,788,10.0
336,1.0,0.25,False,0.65,0,788,10.0
337,2.0,0.317,True,0.65,0,788,10.0
338,3.0,0.315,True,0.65,0,788,10.0
339,4.0,0.295,True,0.65,0,788,10.0
340,5.0,0.317,True,0.65,0,788,10.0
341,6.0,0.25,False,0.65,0,788,10.0
342,7.0,0.309,True,0.65,0,788,10.0
