trial,epoch_trial,a,v,tr,z,p_optimal,reward_code,subj_id,accuracy,lambda_val,acc_coded_v
277,6.0,0.0793715834985224,1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
278,0.0,-0.10295213330071978,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
279,1.0,0.07666851566278027,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
280,2.0,-0.05528972344853042,0.43785669771985747,0.25,0.05,0.65,0,786,False,10.0,-0.43785669771985747
281,3.0,0.042594506674861456,-0.6556849843846995,0.25,0.05,0.65,0,786,False,10.0,0.6556849843846995
282,4.0,0.08004728970281814,0.40814652455649836,0.25,0.05,0.65,0,786,False,10.0,-0.40814652455649836
283,5.0,0.0836540592367963,-0.24621185971055803,0.25,0.05,0.65,0,786,True,10.0,0.24621185971055803
284,6.0,0.08070914580225069,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
285,7.0,0.034318900352378806,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
286,8.0,0.08126852620151669,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
287,9.0,0.08132003770336194,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
288,10.0,-0.044594740702556035,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
289,0.0,0.07644513008225888,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
290,1.0,0.07781028212934685,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
291,2.0,0.06723113588435829,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
292,3.0,0.07948811074389867,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
293,4.0,-0.19148037236781443,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
294,5.0,0.08124147047819714,-0.9917158108297253,0.25,0.05,0.65,0,786,False,10.0,0.9917158108297253
295,6.0,-0.19268750661782394,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
296,0.0,0.07718630198089262,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
297,1.0,0.08386099692948236,0.42905008535348776,0.25,0.05,0.65,0,786,False,10.0,-0.42905008535348776
298,2.0,0.043658660578830576,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
299,3.0,0.0758304551111363,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
300,4.0,-0.07792010594503274,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
301,5.0,0.02339457304810537,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
302,6.0,0.0796589765284791,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
303,7.0,0.0779515291882259,0.5957967270536693,0.25,0.05,0.65,0,786,False,10.0,-0.5957967270536693
304,8.0,0.08100802015338228,-0.2354497495032447,0.25,0.05,0.65,0,786,True,10.0,0.2354497495032447
305,9.0,0.07472898163615357,-0.6727993485646945,0.25,0.05,0.65,0,786,True,10.0,0.6727993485646945
306,10.0,0.05050239624213089,-0.8446965424033485,0.25,0.05,0.65,0,786,False,10.0,0.8446965424033485
307,11.0,0.07597421052981139,-0.5720210469499577,0.25,0.05,0.65,0,786,True,10.0,0.5720210469499577
308,12.0,0.06588721363093564,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
309,13.0,0.07927675987977523,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
310,0.0,-0.05349498808478595,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
311,1.0,0.07497478080811425,-0.786198049833327,0.25,0.05,0.65,0,786,False,10.0,0.786198049833327
312,2.0,0.026672768708885547,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
313,3.0,0.08175317373667175,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
314,4.0,0.08031050191566505,-0.3043794759995997,0.25,0.05,0.65,0,786,False,10.0,0.3043794759995997
315,5.0,0.04343034412236652,0.15465674365872562,0.25,0.05,0.65,0,786,True,10.0,0.15465674365872562
316,6.0,0.06844470444818183,0.27817581561741567,0.25,0.05,0.65,0,786,True,10.0,0.27817581561741567
317,7.0,-0.1278799282004442,-0.47030997407124575,0.25,0.05,0.65,0,786,True,10.0,0.47030997407124575
318,8.0,-0.04936089805742061,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
319,9.0,0.07914540179840564,1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
320,10.0,0.053274870332045816,0.09742468428391016,0.25,0.05,0.65,0,786,True,10.0,0.09742468428391016
321,0.0,0.07559915024291798,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
322,1.0,-0.0051291630631044305,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
323,2.0,0.07987447513710609,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
324,3.0,0.08400715918180013,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
325,4.0,0.07598640819138429,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
326,5.0,0.08351996829768008,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
327,6.0,0.08260931797742647,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
328,7.0,-0.013708049107824485,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
329,0.0,0.07180034046558088,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
330,1.0,0.07493246315173532,-0.8155837736882587,0.25,0.05,0.65,0,786,False,10.0,0.8155837736882587
331,2.0,0.08201746328899147,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
332,3.0,-0.016001400146613956,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
333,4.0,0.030132066225482465,-0.7752518051286221,0.25,0.05,0.65,0,786,True,10.0,0.7752518051286221
334,5.0,0.0019061702868964914,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
335,6.0,0.06812290638804651,0.004231397902714651,0.25,0.05,0.65,0,786,True,10.0,0.004231397902714651
336,7.0,0.05504879200174035,-0.7043056071655676,0.25,0.05,0.65,0,786,True,10.0,0.7043056071655676
337,8.0,0.05844556911696191,-0.46411572156199865,0.25,0.05,0.65,0,786,False,10.0,0.46411572156199865
338,0.0,0.0053197545695319315,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
339,1.0,0.08158179782632069,-0.7466214426181674,0.25,0.05,0.65,0,786,True,10.0,0.7466214426181674
340,2.0,-0.056038698684296034,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
341,3.0,0.0684857488489988,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
342,4.0,0.056500043693045114,-0.3410443939524239,0.25,0.05,0.65,0,786,False,10.0,0.3410443939524239
343,5.0,0.08143597271542088,-0.7958916882449544,0.25,0.05,0.65,0,786,True,10.0,0.7958916882449544
344,6.0,0.051991985396240135,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
345,7.0,0.07741867447256957,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
346,8.0,0.08263777185192109,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
347,9.0,0.061536741785077675,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
348,0.0,0.07570569698218065,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
349,1.0,0.08192529925469261,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
350,2.0,0.0839719747490313,-0.8708497093271979,0.25,0.05,0.65,0,786,False,10.0,0.8708497093271979
351,3.0,0.08484754285912953,-0.45126227682513614,0.25,0.05,0.65,0,786,False,10.0,0.45126227682513614
352,4.0,0.07914025514513245,0.14384846366508613,0.25,0.05,0.65,0,786,True,10.0,0.14384846366508613
353,5.0,0.051140570155470834,0.8577428951271098,0.25,0.05,0.65,0,786,True,10.0,0.8577428951271098
354,6.0,-0.007041166899290283,1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
355,7.0,-0.03184028625694851,1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
356,8.0,0.025427647098408876,1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
357,0.0,0.08247382012549738,0.6298960750985185,0.25,0.05,0.65,0,786,False,10.0,-0.6298960750985185
358,1.0,-0.004014799128070692,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
359,2.0,0.06531534272824491,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
360,3.0,0.041756934746862207,0.7700939900710335,0.25,0.05,0.65,0,786,False,10.0,-0.7700939900710335
361,4.0,0.07740262791667521,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
362,5.0,0.08288989920878526,0.6542470186954219,0.25,0.05,0.65,0,786,False,10.0,-0.6542470186954219
363,6.0,0.041538943434195556,-0.20774383675172303,0.25,0.05,0.65,0,786,False,10.0,0.20774383675172303
364,7.0,-0.04305234751919451,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
365,8.0,-0.024482025648872335,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
366,9.0,0.059983258112057666,0.9204238329888108,0.25,0.05,0.65,0,786,False,10.0,-0.9204238329888108
367,10.0,0.08282074375702096,0.24120779661888436,0.25,0.05,0.65,0,786,False,10.0,-0.24120779661888436
368,11.0,0.03735711955221761,0.7348072088684288,0.25,0.05,0.65,0,786,False,10.0,-0.7348072088684288
369,12.0,0.027314987307124602,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
370,13.0,0.07566537723329515,0.6874689844517843,0.25,0.05,0.65,0,786,False,10.0,-0.6874689844517843
371,14.0,-0.08359523956552661,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
372,15.0,0.07685898575909132,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
373,0.0,0.08329099025962197,0.3101828458902349,0.25,0.05,0.65,0,786,True,10.0,0.3101828458902349
374,1.0,0.08465074531090094,-0.9182301443892014,0.25,0.05,0.65,0,786,False,10.0,0.9182301443892014
375,2.0,0.06805217708930565,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
376,3.0,0.07887012438302629,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
377,4.0,0.0827672704260421,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
378,5.0,0.08428277050316456,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
379,6.0,0.0849905294577902,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
380,7.0,0.0853642067289897,-0.8462959273834222,0.25,0.05,0.65,0,786,False,10.0,0.8462959273834222
381,8.0,0.018436955821459197,-0.5587104059367216,0.25,0.05,0.65,0,786,True,10.0,0.5587104059367216
382,0.0,0.0609175317723786,-0.16646789768909276,0.25,0.05,0.65,0,786,True,10.0,0.16646789768909276
383,1.0,0.07618310631720332,-0.4580649809731798,0.25,0.05,0.65,0,786,False,10.0,0.4580649809731798
384,2.0,0.055279249653460795,0.27770564273587306,0.25,0.05,0.65,0,786,False,10.0,-0.27770564273587306
385,3.0,0.047015847009922104,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
386,4.0,0.04824829680573804,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
387,5.0,0.03965515060563456,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
388,6.0,0.04358765494496491,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
389,7.0,0.07919464730809608,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
390,8.0,0.07100893905253228,0.8159919133629914,0.25,0.05,0.65,0,786,False,10.0,-0.8159919133629914
391,9.0,0.0804910336496702,1.0,0.25,0.05,0.65,0,786,False,10.0,-1.0
392,0.0,0.08342824853830672,0.6304865362394096,0.25,0.05,0.65,0,786,True,10.0,0.6304865362394096
393,1.0,0.08459381587098594,-0.07050480216188393,0.25,0.05,0.65,0,786,False,10.0,0.07050480216188393
394,2.0,0.07400014090429013,-0.958945623503768,0.25,0.05,0.65,0,786,False,10.0,0.958945623503768
395,3.0,0.0803094874704266,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
396,4.0,-0.09929316203865537,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
397,5.0,0.07157171606696386,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
398,6.0,0.07496863685854924,-1.0,0.25,0.05,0.65,0,786,False,10.0,1.0
399,7.0,-0.11521761945018952,-1.0,0.25,0.05,0.65,0,786,True,10.0,1.0
0,0.0,0.1,0.01,0.25,0.05,0.65,0,787,False,10.0,-0.01
1,1.0,0.006489143136143502,0.01,0.25,0.05,0.65,0,787,False,10.0,-0.01
2,2.0,0.05909603698082315,0.01,0.25,0.05,0.65,0,787,False,10.0,-0.01
3,3.0,-0.023054081113475317,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
4,4.0,0.027625309381973356,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
5,5.0,0.017666771616188945,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
6,6.0,0.0793805257949735,0.7328368059363255,0.25,0.05,0.65,0,787,False,10.0,-0.7328368059363255
7,7.0,-0.0066235224003093895,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
8,8.0,0.06592167746102875,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
9,9.0,0.04571193478834491,0.7591209571223732,0.25,0.05,0.65,0,787,False,10.0,-0.7591209571223732
10,0.0,0.07543220491814556,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
11,1.0,0.08239709508787979,0.6207014934096384,0.25,0.05,0.65,0,787,True,10.0,0.6207014934096384
12,2.0,-0.13125089131878728,-0.23318036975427492,0.25,0.05,0.65,0,787,True,10.0,0.23318036975427492
13,3.0,0.0695270821187973,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
14,4.0,0.06634907103589763,0.836689649367053,0.25,0.05,0.65,0,787,True,10.0,0.836689649367053
15,5.0,0.051973261552632766,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
16,6.0,-0.07798678973123233,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
17,7.0,0.0744136368032757,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
18,8.0,0.07043858159660259,0.5383871181277693,0.25,0.05,0.65,0,787,True,10.0,0.5383871181277693
19,9.0,0.07778037897832563,0.5663529949420947,0.25,0.05,0.65,0,787,True,10.0,0.5663529949420947
20,0.0,0.04318370419021396,-0.02335780860898007,0.25,0.05,0.65,0,787,False,10.0,0.02335780860898007
21,1.0,0.053342560315293976,-0.295821719348605,0.25,0.05,0.65,0,787,False,10.0,0.295821719348605
22,2.0,0.058503379618976316,0.2248295540023908,0.25,0.05,0.65,0,787,False,10.0,-0.2248295540023908
23,3.0,0.05706403713318849,-0.22799496143072562,0.25,0.05,0.65,0,787,True,10.0,0.22799496143072562
24,4.0,0.08170236299247467,0.131560982574206,0.25,0.05,0.65,0,787,False,10.0,-0.131560982574206
25,5.0,0.07666894457785883,-0.34217682777872815,0.25,0.05,0.65,0,787,True,10.0,0.34217682777872815
26,6.0,0.06817741418730891,-0.7404234167913664,0.25,0.05,0.65,0,787,True,10.0,0.7404234167913664
27,7.0,-0.19189385653771826,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
28,8.0,0.07308814420791718,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
29,0.0,-0.19623857110626644,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
30,1.0,0.07900685396739777,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
31,2.0,0.08193484184998137,0.47040277471705316,0.25,0.05,0.65,0,787,True,10.0,0.47040277471705316
32,3.0,0.05872698854680794,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
33,4.0,0.020222414566027705,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
34,0.0,0.060508558870160156,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
35,1.0,0.07255477588471407,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
36,2.0,0.07657760401934466,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
37,3.0,0.015205650910465371,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
38,4.0,0.07230363076939794,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
39,5.0,0.08039786021306472,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
40,6.0,0.08228352750812808,0.4469839551256609,0.25,0.05,0.65,0,787,False,10.0,-0.4469839551256609
41,0.0,0.0830368149891178,-0.3472893379259685,0.25,0.05,0.65,0,787,False,10.0,0.3472893379259685
42,1.0,0.07359065572755105,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
43,2.0,-0.15876804972421002,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
44,3.0,0.05097151749432295,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
45,4.0,0.07208283253060169,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
46,5.0,-0.12060132419174127,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
47,6.0,0.0724130596811077,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
48,7.0,0.07888150392629513,0.4142750868934133,0.25,0.05,0.65,0,787,True,10.0,0.4142750868934133
49,8.0,0.0473407673610542,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
50,0.0,0.08021202528563628,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
51,1.0,0.08132797994479958,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
52,2.0,0.06709813472515937,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
53,3.0,-0.030239727299663233,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
54,4.0,-0.16100549480411555,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
55,5.0,-0.16246315971501105,0.9669155020671352,0.25,0.05,0.65,0,787,False,10.0,-0.9669155020671352
56,6.0,0.07207709128408948,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
57,7.0,0.0806175996941835,0.6342874200336832,0.25,0.05,0.65,0,787,False,10.0,-0.6342874200336832
58,0.0,0.08238986424634452,-0.42720709994934203,0.25,0.05,0.65,0,787,False,10.0,0.42720709994934203
59,1.0,0.07132910905571596,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
60,2.0,0.04592168198107735,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
61,3.0,0.07514189061121124,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
62,4.0,0.07355965994132728,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
63,5.0,-0.01597237103711857,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
64,6.0,0.07451724159281696,-0.6816984354297283,0.25,0.05,0.65,0,787,False,10.0,0.6816984354297283
65,7.0,0.03780310866775351,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
66,8.0,0.030701566977898956,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
67,9.0,0.08045940829508062,-0.33675516634941727,0.25,0.05,0.65,0,787,False,10.0,0.33675516634941727
68,10.0,0.07310282181778269,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
69,11.0,0.07855745120215606,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
70,12.0,0.08261603571476506,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
71,0.0,-0.03902268876799039,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
72,1.0,0.07193672370828141,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
73,2.0,0.0807091332669757,0.9551186694439973,0.25,0.05,0.65,0,787,False,10.0,-0.9551186694439973
74,3.0,0.08243205865777817,0.1680882008327882,0.25,0.05,0.65,0,787,False,10.0,-0.1680882008327882
75,4.0,-0.08909649378376061,-0.8058840421115122,0.25,0.05,0.65,0,787,False,10.0,0.8058840421115122
76,5.0,0.04577780981920245,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
77,0.0,0.07844719196402919,-0.06775566096823993,0.25,0.05,0.65,0,787,False,10.0,0.06775566096823993
78,1.0,0.067376819584005,-0.8189827776846468,0.25,0.05,0.65,0,787,False,10.0,0.8189827776846468
79,2.0,0.07801534071170993,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
80,3.0,0.07607125031945484,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
81,4.0,0.07808533174506861,-0.9843604314112542,0.25,0.05,0.65,0,787,False,10.0,0.9843604314112542
82,5.0,0.06210257387061316,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
83,6.0,0.0737143885664635,-0.9026369267605556,0.25,0.05,0.65,0,787,False,10.0,0.9026369267605556
84,7.0,0.07980007904589806,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
85,8.0,0.08191407589783267,-0.8434966034940314,0.25,0.05,0.65,0,787,False,10.0,0.8434966034940314
86,0.0,0.08283018570406864,-0.40041337884470196,0.25,0.05,0.65,0,787,True,10.0,0.40041337884470196
87,1.0,0.08329093839181217,0.2191494617733265,0.25,0.05,0.65,0,787,True,10.0,0.2191494617733265
88,2.0,0.07640271533320768,0.9592344624037562,0.25,0.05,0.65,0,787,False,10.0,-0.9592344624037562
89,3.0,0.00019690454969348292,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
90,4.0,0.07605827550925426,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
91,5.0,-0.01094623095883554,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
92,6.0,0.07328905956435602,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
93,7.0,0.0473214536449545,0.9613272781512319,0.25,0.05,0.65,0,787,False,10.0,-0.9613272781512319
94,8.0,0.06865191619676521,0.26119103258454346,0.25,0.05,0.65,0,787,False,10.0,-0.26119103258454346
95,0.0,0.07904708224294309,0.4531653718629982,0.25,0.05,0.65,0,787,True,10.0,0.4531653718629982
96,1.0,-0.15177502044069782,-0.04261435916360612,0.25,0.05,0.65,0,787,True,10.0,0.04261435916360612
97,2.0,0.07653860415982536,-0.8445265010164891,0.25,0.05,0.65,0,787,False,10.0,0.8445265010164891
98,3.0,0.06665594915264185,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
99,4.0,0.08200806552651976,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
100,5.0,0.0710473360602805,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
101,6.0,-0.03948018408565521,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
102,7.0,0.060539238744464006,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
103,8.0,0.03494644419383462,0.8613660752270227,0.25,0.05,0.65,0,787,True,10.0,0.8613660752270227
104,9.0,0.07496729839435105,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
105,10.0,0.08078323111379705,0.7305889733139033,0.25,0.05,0.65,0,787,True,10.0,0.7305889733139033
106,11.0,0.08240612829126166,-0.059293899588754084,0.25,0.05,0.65,0,787,False,10.0,0.059293899588754084
107,12.0,0.06945548287159832,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
108,0.0,-0.09575944642628886,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
109,1.0,0.07114108445593423,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
110,2.0,0.08090726291122041,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
111,3.0,-0.10332755074605529,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
112,4.0,0.07060810222631936,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
113,5.0,-0.04501209745829651,-0.5592851438034985,0.25,0.05,0.65,0,787,False,10.0,0.5592851438034985
114,6.0,0.0031041008879089393,-0.9824018053315116,0.25,0.05,0.65,0,787,False,10.0,0.9824018053315116
115,7.0,0.07741082656797614,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
116,8.0,0.01721515841590804,-0.35827454911649603,0.25,0.05,0.65,0,787,False,10.0,0.35827454911649603
117,9.0,0.07558829961955338,0.7216385103849552,0.25,0.05,0.65,0,787,False,10.0,-0.7216385103849552
118,0.0,0.07520857852810992,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
119,1.0,0.08041318631402537,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
120,2.0,-0.04653155795606562,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
121,3.0,-0.03682311508936659,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
122,4.0,-0.09903909763790142,0.6935164630188979,0.25,0.05,0.65,0,787,True,10.0,0.6935164630188979
123,5.0,0.04491852243037017,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
124,6.0,0.06368956137286422,0.10465452882089865,0.25,0.05,0.65,0,787,True,10.0,0.10465452882089865
125,7.0,0.08101746782067505,0.7293059204634911,0.25,0.05,0.65,0,787,True,10.0,0.7293059204634911
126,8.0,-0.08885786351524261,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
127,9.0,0.06842519919809523,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
128,10.0,0.08014544253879247,0.31114771323470825,0.25,0.05,0.65,0,787,True,10.0,0.31114771323470825
129,11.0,0.08007172001705026,0.5356283207520891,0.25,0.05,0.65,0,787,True,10.0,0.5356283207520891
130,0.0,0.07723765332401539,0.9678110646470623,0.25,0.05,0.65,0,787,False,10.0,-0.9678110646470623
131,1.0,0.03845170505838298,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
132,2.0,0.07278245450633847,1.0,0.25,0.05,0.65,0,787,False,10.0,-1.0
133,3.0,0.028442224507304534,0.6726951606088711,0.25,0.05,0.65,0,787,False,10.0,-0.6726951606088711
134,4.0,0.068013235294381,-0.22233212260058488,0.25,0.05,0.65,0,787,True,10.0,0.22233212260058488
135,5.0,0.06540344615288438,-0.014175903923440925,0.25,0.05,0.65,0,787,True,10.0,0.014175903923440925
136,6.0,0.045601630299124306,0.9386559697356528,0.25,0.05,0.65,0,787,False,10.0,-0.9386559697356528
137,0.0,0.07600261526081686,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
138,1.0,0.08238430269728694,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
139,2.0,0.08197657664169299,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
140,3.0,0.06495518681584661,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
141,4.0,0.0773925717595286,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
142,5.0,-0.033254946578316236,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
143,6.0,0.07231880643540414,1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
144,7.0,0.06178317579353846,0.478364841899521,0.25,0.05,0.65,0,787,True,10.0,0.478364841899521
145,8.0,0.08141448972096546,-0.7197627159621123,0.25,0.05,0.65,0,787,False,10.0,0.7197627159621123
146,9.0,0.07402605732732206,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
147,0.0,0.04211801349126647,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
148,1.0,0.06771893710628216,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
149,2.0,0.02980689318867691,-0.9766549988388438,0.25,0.05,0.65,0,787,False,10.0,0.9766549988388438
150,3.0,0.05857802352528159,-0.30347098524946836,0.25,0.05,0.65,0,787,True,10.0,0.30347098524946836
151,4.0,-0.004242825237501538,-0.8260666522093778,0.25,0.05,0.65,0,787,False,10.0,0.8260666522093778
152,5.0,0.07892302654275385,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
153,0.0,0.08188276883579448,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
154,1.0,-0.16233631301483728,-1.0,0.25,0.05,0.65,0,787,True,10.0,1.0
155,2.0,0.060688384038042366,-1.0,0.25,0.05,0.65,0,787,False,10.0,1.0
